Date,Expire Date,Option Type, Strike,Contract Name,Last,Bid,Ask,Change,%Change,Volume,Open Interest,Implied Volatility
02.12.2015,18.12.2015,Call,114.00,AAPL151218C00114000,3.55,3.55,3.70,-0.75,-17.44%,120,287,24.83%
02.12.2015,18.12.2015,Call,115.00,AAPL151218C00115000,2.93,2.93,2.97,-0.69,-19.06%,3588,53898,23.54%
02.12.2015,18.12.2015,Call,116.00,AAPL151218C00116000,2.37,2.33,2.37,-0.53,-18.28%,1419,1325,22.95%
02.12.2015,18.12.2015,Call,117.00,AAPL151218C00117000,1.79,1.81,1.84,-0.52,-22.51%,2783,1075,22.39%
02.12.2015,18.12.2015,Call,118.00,AAPL151218C00118000,1.38,1.38,1.39,-0.39,-22.03%,5332,4756,21.88%
02.12.2015,18.12.2015,Call,119.00,AAPL151218C00119000,0.94,1.01,1.04,-0.43,-31.39%,3124,3134,21.68%
02.12.2015,18.12.2015,Call,120.00,AAPL151218C00120000,0.73,0.73,0.75,-0.27,-27.00%,7366,72925,21.36%
02.12.2015,18.12.2015,Call,121.00,AAPL151218C00121000,0.51,0.51,0.54,-0.19,-27.14%,1060,2875,21.31%
02.12.2015,18.12.2015,Call,122.00,AAPL151218C00122000,0.32,0.36,0.38,-0.18,-36.00%,1182,3245,21.29%
02.12.2015,18.12.2015,Call,123.00,AAPL151218C00123000,0.25,0.25,0.26,-0.09,-26.47%,1739,2138,21.19%
02.12.2015,18.12.2015,Call,124.00,AAPL151218C00124000,0.18,0.17,0.19,-0.06,-25.00%,1698,2278,21.58%
02.12.2015,18.12.2015,Call,125.00,AAPL151218C00125000,0.12,0.12,0.13,-0.05,-29.41%,2643,59397,21.68%
02.12.2015,18.12.2015,Call,126.00,AAPL151218C00126000,0.09,0.09,0.10,-0.03,-25.00%,158,1225,22.36%
02.12.2015,18.12.2015,Call,127.00,AAPL151218C00127000,0.09,0.06,0.08,0.00,0.00%,300,934,23.15%
02.12.2015,18.12.2015,Call,128.00,AAPL151218C00128000,0.07,0.05,0.06,0.00,0.00%,19,591,23.63%
02.12.2015,18.12.2015,Call,129.00,AAPL151218C00129000,0.05,0.04,0.05,-0.01,-16.67%,10,483,24.51%
02.12.2015,18.12.2015,Call,130.00,AAPL151218C00130000,0.04,0.03,0.04,0.01,33.33%,867,51912,25.20%
02.12.2015,18.12.2015,Call,131.00,AAPL151218C00131000,0.04,0.03,0.04,0.00,0.00%,60,304,26.56%
02.12.2015,18.12.2015,Call,132.00,AAPL151218C00132000,0.03,0.02,0.04,0.00,0.00%,2,86,28.13%
02.12.2015,18.12.2015,Call,133.00,AAPL151218C00133000,0.03,0.02,0.03,0.01,50.00%,15,30,28.32%
02.12.2015,18.12.2015,Call,134.00,AAPL151218C00134000,0.06,0.02,0.03,0.00,0.00%,2,6,29.69%
02.12.2015,18.12.2015,Call,135.00,AAPL151218C00135000,0.02,0.02,0.03,0.00,0.00%,737,29525,31.06%
02.12.2015,18.12.2015,Call,140.00,AAPL151218C00140000,0.02,0.01,0.02,0.01,100.00%,1,34038,35.55%
02.12.2015,18.12.2015,Call,145.00,AAPL151218C00145000,0.01,0.01,0.02,-0.01,-50.00%,100,5835,41.41%
02.12.2015,18.12.2015,Call,150.00,AAPL151218C00150000,0.01,0.00,0.01,0.00,0.00%,50,8578,43.75%
02.12.2015,18.12.2015,Call,155.00,AAPL151218C00155000,0.01,0.00,0.02,0.00,0.00%,101,3540,52.34%
02.12.2015,18.12.2015,Call,160.00,AAPL151218C00160000,0.02,0.00,0.02,0.00,0.00%,400,10400,53.13%
02.12.2015,18.12.2015,Call,165.00,AAPL151218C00165000,0.01,0.00,0.02,0.00,0.00%,20,4202,57.81%
02.12.2015,18.12.2015,Call,170.00,AAPL151218C00170000,0.01,0.00,0.02,0.00,0.00%,150,1945,62.50%
02.12.2015,18.12.2015,Call,175.00,AAPL151218C00175000,0.01,0.00,0.02,0.00,0.00%,105,576,67.19%
02.12.2015,18.12.2015,Call,180.00,AAPL151218C00180000,0.02,0.00,0.02,0.00,0.00%,84,1052,70.31%
02.12.2015,18.12.2015,Call,185.00,AAPL151218C00185000,0.01,0.00,0.02,0.00,0.00%,1,843,75.00%
02.12.2015,18.12.2015,Call,190.00,AAPL151218C00190000,0.01,0.00,0.02,0.00,0.00%,88,425,78.13%
02.12.2015,18.12.2015,Put,55.00,AAPL151218P00055000,0.01,0.00,0.01,0.00,0.00%,5,2069,115.63%
02.12.2015,18.12.2015,Put,60.00,AAPL151218P00060000,0.01,0.00,0.01,0.00,0.00%,25,16639,103.13%
02.12.2015,18.12.2015,Put,65.00,AAPL151218P00065000,0.01,0.00,0.01,0.00,0.00%,97,4924,90.63%
02.12.2015,18.12.2015,Put,70.00,AAPL151218P00070000,0.01,0.00,0.01,0.00,0.00%,101,7313,79.69%
02.12.2015,18.12.2015,Put,75.00,AAPL151218P00075000,0.01,0.00,0.01,0.00,0.00%,3,11017,68.75%
02.12.2015,18.12.2015,Put,80.00,AAPL151218P00080000,0.01,0.00,0.01,0.00,0.00%,160,6887,59.38%
02.12.2015,18.12.2015,Put,85.00,AAPL151218P00085000,0.02,0.01,0.02,-0.01,-33.33%,120,4718,56.25%
02.12.2015,18.12.2015,Put,90.00,AAPL151218P00090000,0.03,0.02,0.03,-0.01,-25.00%,162,9734,50.00%
02.12.2015,18.12.2015,Put,91.00,AAPL151218P00091000,0.04,0.03,0.04,0.00,0.00%,39,161,50.00%
02.12.2015,18.12.2015,Put,92.00,AAPL151218P00092000,0.06,0.03,0.05,0.00,0.00%,10,20,50.39%
02.12.2015,18.12.2015,Put,93.00,AAPL151218P00093000,0.05,0.04,0.06,0.00,0.00%,125,70,49.61%
02.12.2015,18.12.2015,Put,94.00,AAPL151218P00094000,0.05,0.04,0.05,0.00,0.00%,10,20,46.29%
02.12.2015,18.12.2015,Put,95.00,AAPL151218P00095000,0.08,0.05,0.06,0.00,0.00%,404,9920,45.31%
02.12.2015,18.12.2015,Put,96.00,AAPL151218P00096000,0.05,0.06,0.07,-0.05,-50.00%,550,110,44.34%
02.12.2015,18.12.2015,Put,97.00,AAPL151218P00097000,0.07,0.07,0.08,-0.03,-30.00%,35,7,43.16%
02.12.2015,18.12.2015,Put,98.00,AAPL151218P00098000,0.09,0.08,0.10,0.00,0.00%,545,555,42.58%
02.12.2015,18.12.2015,Put,98.50,AAPL151218P00098500,0.07,0.08,0.10,-0.02,-22.22%,125,559,41.50%
02.12.2015,18.12.2015,Put,99.00,AAPL151218P00099000,0.10,0.09,0.10,0.00,0.00%,55,223,40.43%
02.12.2015,18.12.2015,Put,100.00,AAPL151218P00100000,0.12,0.10,0.12,0.02,20.00%,557,23169,39.55%
02.12.2015,18.12.2015,Put,102.00,AAPL151218P00102000,0.15,0.13,0.15,0.00,0.00%,13,369,36.62%
02.12.2015,18.12.2015,Put,103.00,AAPL151218P00103000,0.15,0.15,0.17,0.00,0.00%,1,256,35.25%
02.12.2015,18.12.2015,Put,104.00,AAPL151218P00104000,0.18,0.17,0.19,-0.01,-5.26%,41,185,33.79%
02.12.2015,18.12.2015,Put,105.00,AAPL151218P00105000,0.21,0.20,0.22,0.01,5.00%,555,22722,32.47%
02.12.2015,18.12.2015,Put,106.00,AAPL151218P00106000,0.22,0.23,0.25,0.00,0.00%,25,58,31.01%
02.12.2015,18.12.2015,Put,107.00,AAPL151218P00107000,0.28,0.28,0.30,0.03,12.00%,45,239,29.93%
02.12.2015,18.12.2015,Put,108.00,AAPL151218P00108000,0.37,0.34,0.36,0.04,12.12%,80,361,28.81%
02.12.2015,18.12.2015,Put,109.00,AAPL151218P00109000,0.37,0.41,0.43,-0.03,-7.50%,61,600,27.59%
02.12.2015,18.12.2015,Put,110.00,AAPL151218P00110000,0.53,0.50,0.53,0.11,26.19%,1400,43610,26.64%
02.12.2015,18.12.2015,Put,111.00,AAPL151218P00111000,0.66,0.63,0.66,0.12,22.22%,174,1173,25.76%
02.12.2015,18.12.2015,Put,112.00,AAPL151218P00112000,0.82,0.79,0.82,0.17,26.15%,5003,669,24.88%
02.12.2015,18.12.2015,Put,113.00,AAPL151218P00113000,1.05,1.00,1.03,0.25,31.25%,867,1510,24.12%
02.12.2015,18.12.2015,Put,114.00,AAPL151218P00114000,1.31,1.26,1.29,0.30,29.70%,929,1063,23.39%
02.12.2015,18.12.2015,Put,115.00,AAPL151218P00115000,1.61,1.58,1.62,0.34,26.77%,4125,54244,22.79%
02.12.2015,18.12.2015,Put,116.00,AAPL151218P00116000,2.02,1.98,2.02,0.41,25.47%,3767,2294,22.24%
02.12.2015,18.12.2015,Put,117.00,AAPL151218P00117000,2.50,2.46,2.50,0.50,25.00%,2952,2571,21.78%
02.12.2015,18.12.2015,Put,118.00,AAPL151218P00118000,3.05,2.99,3.10,0.56,22.49%,2074,3780,21.78%
02.12.2015,18.12.2015,Put,119.00,AAPL151218P00119000,3.70,3.60,3.70,0.66,21.71%,962,1449,20.97%
02.12.2015,18.12.2015,Put,120.00,AAPL151218P00120000,4.50,4.30,4.45,0.88,24.31%,1263,29259,21.12%
02.12.2015,18.12.2015,Put,121.00,AAPL151218P00121000,4.75,5.05,5.25,0.35,7.95%,168,347,21.17%
02.12.2015,18.12.2015,Put,122.00,AAPL151218P00122000,6.00,5.90,6.10,0.75,14.29%,5,625,21.29%
02.12.2015,18.12.2015,Put,123.00,AAPL151218P00123000,6.75,6.80,7.00,0.45,7.14%,1,135,21.66%
02.12.2015,18.12.2015,Put,124.00,AAPL151218P00124000,5.90,7.70,7.90,0.00,0.00%,20,118,21.34%
02.12.2015,18.12.2015,Put,125.00,AAPL151218P00125000,8.75,8.65,8.85,0.76,9.51%,342,0,21.73%
02.12.2015,18.12.2015,Put,126.00,AAPL151218P00126000,9.95,9.60,9.85,2.45,32.67%,16,74,23.58%
02.12.2015,18.12.2015,Put,128.00,AAPL151218P00128000,10.08,11.60,11.80,0.00,0.00%,15,15,24.81%
02.12.2015,18.12.2015,Put,129.00,AAPL151218P00129000,10.50,12.55,12.80,0.00,0.00%,5,25,26.47%
02.12.2015,18.12.2015,Put,130.00,AAPL151218P00130000,13.80,13.55,13.80,1.00,7.81%,108,6121,28.13%
02.12.2015,18.12.2015,Put,131.00,AAPL151218P00131000,12.98,14.55,14.80,0.00,0.00%,7,9,29.69%
02.12.2015,18.12.2015,Put,135.00,AAPL151218P00135000,17.83,18.55,18.80,0.03,0.17%,5,9493,35.74%
02.12.2015,18.12.2015,Put,140.00,AAPL151218P00140000,22.68,23.55,23.85,0.00,0.00%,13,22300,46.29%
02.12.2015,18.12.2015,Put,145.00,AAPL151218P00145000,27.08,28.55,28.85,0.00,0.00%,620,573,53.32%
02.12.2015,18.12.2015,Put,150.00,AAPL151218P00150000,32.09,33.55,33.85,0.00,0.00%,480,401,59.96%
02.12.2015,18.12.2015,Put,155.00,AAPL151218P00155000,37.08,38.55,38.85,0.00,0.00%,140,3,66.31%
02.12.2015,18.12.2015,Put,160.00,AAPL151218P00160000,41.85,43.55,43.85,0.00,0.00%,46,3874,72.27%
02.12.2015,18.12.2015,Put,165.00,AAPL151218P00165000,57.32,48.55,48.85,0.00,0.00%,5,0,78.13%
02.12.2015,18.12.2015,Put,170.00,AAPL151218P00170000,50.90,53.55,53.85,0.00,0.00%,8,42,83.59%
02.12.2015,18.12.2015,Put,175.00,AAPL151218P00175000,60.65,58.55,58.85,0.00,0.00%,1,0,88.87%
02.12.2015,18.12.2015,Put,180.00,AAPL151218P00180000,59.00,63.55,63.85,0.00,0.00%,750,0,93.95%
02.12.2015,18.12.2015,Put,185.00,AAPL151218P00185000,64.00,68.55,68.85,0.00,0.00%,300,4,98.83%
02.12.2015,18.12.2015,Put,190.00,AAPL151218P00190000,72.30,73.55,73.85,0.00,0.00%,1,0,103.71%
02.12.2015,24.12.2015,Call,90.00,AAPL151224C00090000,30.85,26.30,26.55,0.00,0.00%,60,60,54.49%
02.12.2015,24.12.2015,Call,95.00,AAPL151224C00095000,22.63,21.35,21.60,-0.18,-0.79%,25,30,51.86%
02.12.2015,24.12.2015,Call,100.00,AAPL151224C00100000,17.35,16.45,16.65,0.05,0.29%,200,307,42.43%
02.12.2015,24.12.2015,Call,105.00,AAPL151224C00105000,13.65,11.55,11.80,0.00,0.00%,3,151,34.50%
02.12.2015,24.12.2015,Call,108.00,AAPL151224C00108000,10.15,8.75,8.95,-0.25,-2.40%,3,39,29.79%
02.12.2015,24.12.2015,Call,109.00,AAPL151224C00109000,10.90,7.85,8.05,0.00,0.00%,1,2,28.69%
02.12.2015,24.12.2015,Call,110.00,AAPL151224C00110000,8.20,7.00,7.15,0.45,5.81%,21,320,27.34%
02.12.2015,24.12.2015,Call,111.00,AAPL151224C00111000,7.11,6.15,6.30,-0.67,-8.61%,10,133,26.37%
02.12.2015,24.12.2015,Call,112.00,AAPL151224C00112000,6.52,5.35,5.50,0.55,9.21%,14,773,25.64%
02.12.2015,24.12.2015,Call,113.00,AAPL151224C00113000,4.60,4.55,4.70,-2.30,-33.33%,42,451,24.54%
02.12.2015,24.12.2015,Call,114.00,AAPL151224C00114000,4.20,3.85,4.00,-0.37,-8.10%,22,571,24.02%
02.12.2015,24.12.2015,Call,115.00,AAPL151224C00115000,3.20,3.20,3.35,-0.95,-22.89%,97,877,23.49%
02.12.2015,24.12.2015,Call,116.00,AAPL151224C00116000,2.55,2.64,2.73,-0.65,-20.31%,61,694,22.75%
02.12.2015,24.12.2015,Call,117.00,AAPL151224C00117000,2.10,2.12,2.20,-0.46,-17.97%,325,1115,22.27%
02.12.2015,24.12.2015,Call,118.00,AAPL151224C00118000,1.60,1.66,1.74,-0.55,-25.58%,191,1836,21.85%
02.12.2015,24.12.2015,Call,119.00,AAPL151224C00119000,1.30,1.28,1.35,-0.37,-22.16%,439,1035,21.49%
02.12.2015,24.12.2015,Call,120.00,AAPL151224C00120000,0.95,0.97,1.03,-0.31,-24.60%,256,2414,21.22%
02.12.2015,24.12.2015,Call,121.00,AAPL151224C00121000,0.74,0.72,0.77,-0.21,-22.11%,164,1769,20.97%
02.12.2015,24.12.2015,Call,122.00,AAPL151224C00122000,0.53,0.53,0.57,-0.19,-26.39%,137,2260,20.85%
02.12.2015,24.12.2015,Call,123.00,AAPL151224C00123000,0.40,0.38,0.42,-0.13,-24.53%,137,1328,20.83%
02.12.2015,24.12.2015,Call,124.00,AAPL151224C00124000,0.28,0.28,0.31,-0.09,-24.32%,209,3072,20.90%
02.12.2015,24.12.2015,Call,125.00,AAPL151224C00125000,0.23,0.20,0.23,-0.05,-17.86%,85,2157,21.09%
02.12.2015,24.12.2015,Call,126.00,AAPL151224C00126000,0.15,0.15,0.18,-0.05,-25.00%,34,2727,21.53%
02.12.2015,24.12.2015,Call,127.00,AAPL151224C00127000,0.15,0.11,0.14,-0.02,-11.76%,9,1264,21.97%
02.12.2015,24.12.2015,Call,128.00,AAPL151224C00128000,0.10,0.08,0.11,-0.02,-16.67%,13,909,22.41%
02.12.2015,24.12.2015,Call,129.00,AAPL151224C00129000,0.10,0.06,0.09,0.00,0.00%,5,212,23.05%
02.12.2015,24.12.2015,Call,130.00,AAPL151224C00130000,0.07,0.05,0.08,-0.04,-36.36%,16,764,23.93%
02.12.2015,24.12.2015,Call,131.00,AAPL151224C00131000,0.05,0.04,0.06,-0.03,-37.50%,11,211,24.12%
02.12.2015,24.12.2015,Call,132.00,AAPL151224C00132000,0.06,0.03,0.07,0.00,0.00%,50,213,25.98%
02.12.2015,24.12.2015,Call,133.00,AAPL151224C00133000,0.09,0.02,0.06,0.00,0.00%,17,85,26.66%
02.12.2015,24.12.2015,Call,134.00,AAPL151224C00134000,0.02,0.02,0.06,-0.13,-86.67%,10,147,27.93%
02.12.2015,24.12.2015,Call,135.00,AAPL151224C00135000,0.05,0.02,0.05,0.02,66.67%,10,101,28.32%
02.12.2015,24.12.2015,Call,136.00,AAPL151224C00136000,0.03,0.01,0.04,-0.03,-50.00%,50,15,28.71%
02.12.2015,24.12.2015,Call,137.00,AAPL151224C00137000,0.08,0.01,0.05,0.00,0.00%,5,5,30.66%
02.12.2015,24.12.2015,Call,140.00,AAPL151224C00140000,0.06,0.00,0.04,0.00,0.00%,12,34,33.20%
02.12.2015,24.12.2015,Call,155.00,AAPL151224C00155000,0.05,0.00,0.03,0.00,0.00%,5,5,46.68%
02.12.2015,24.12.2015,Put,80.00,AAPL151224P00080000,0.07,0.00,0.03,0.00,0.00%,1,28,57.03%
02.12.2015,24.12.2015,Put,85.00,AAPL151224P00085000,0.04,0.01,0.05,-0.01,-20.00%,4,248,52.34%
02.12.2015,24.12.2015,Put,90.00,AAPL151224P00090000,0.10,0.04,0.07,0.00,0.00%,10,35,48.63%
02.12.2015,24.12.2015,Put,95.00,AAPL151224P00095000,0.09,0.08,0.12,-0.06,-40.00%,18,401,43.16%
02.12.2015,24.12.2015,Put,100.00,AAPL151224P00100000,0.15,0.14,0.18,0.02,15.38%,11,811,36.33%
02.12.2015,24.12.2015,Put,105.00,AAPL151224P00105000,0.29,0.27,0.30,0.03,11.54%,55,3719,29.79%
02.12.2015,24.12.2015,Put,108.00,AAPL151224P00108000,0.42,0.45,0.49,0.00,0.00%,18,480,26.91%
02.12.2015,24.12.2015,Put,109.00,AAPL151224P00109000,0.58,0.54,0.59,0.06,11.54%,19,327,26.10%
02.12.2015,24.12.2015,Put,110.00,AAPL151224P00110000,0.70,0.66,0.71,0.05,7.69%,57,1634,25.24%
02.12.2015,24.12.2015,Put,111.00,AAPL151224P00111000,0.79,0.82,0.87,0.25,46.30%,6,1835,24.61%
02.12.2015,24.12.2015,Put,112.00,AAPL151224P00112000,0.97,1.01,1.06,0.07,7.78%,55,3485,23.90%
02.12.2015,24.12.2015,Put,113.00,AAPL151224P00113000,1.31,1.24,1.30,0.30,29.70%,88,2228,23.34%
02.12.2015,24.12.2015,Put,114.00,AAPL151224P00114000,1.59,1.52,1.58,0.32,25.20%,153,367,22.71%
02.12.2015,24.12.2015,Put,115.00,AAPL151224P00115000,1.92,1.86,1.92,0.39,25.49%,337,974,22.14%
02.12.2015,24.12.2015,Put,116.00,AAPL151224P00116000,2.37,2.27,2.34,0.42,21.54%,305,780,21.78%
02.12.2015,24.12.2015,Put,117.00,AAPL151224P00117000,2.64,2.74,2.82,0.38,16.81%,321,553,21.39%
02.12.2015,24.12.2015,Put,118.00,AAPL151224P00118000,3.05,3.25,3.35,0.25,8.93%,197,629,20.85%
02.12.2015,24.12.2015,Put,119.00,AAPL151224P00119000,2.87,3.90,4.00,-0.48,-14.33%,32,847,20.83%
02.12.2015,24.12.2015,Put,120.00,AAPL151224P00120000,4.50,4.55,4.70,0.50,12.50%,40,587,20.70%
02.12.2015,24.12.2015,Put,121.00,AAPL151224P00121000,5.06,5.30,5.45,0.11,2.22%,3,170,20.51%
02.12.2015,24.12.2015,Put,122.00,AAPL151224P00122000,6.05,6.10,6.25,1.37,29.27%,100,111,20.31%
02.12.2015,24.12.2015,Put,123.00,AAPL151224P00123000,5.52,6.95,7.10,0.00,0.00%,28,255,20.19%
02.12.2015,24.12.2015,Put,124.00,AAPL151224P00124000,7.73,7.80,8.00,1.76,29.48%,20,76,20.36%
02.12.2015,24.12.2015,Put,125.00,AAPL151224P00125000,7.40,8.75,8.95,0.00,0.00%,1,455,21.09%
02.12.2015,24.12.2015,Put,126.00,AAPL151224P00126000,7.75,9.70,9.90,0.00,0.00%,1,27,21.58%
02.12.2015,24.12.2015,Put,127.00,AAPL151224P00127000,8.56,10.65,10.90,0.00,0.00%,1,96,23.19%
02.12.2015,24.12.2015,Put,128.00,AAPL151224P00128000,9.41,11.60,11.85,0.00,0.00%,5,33,23.15%
02.12.2015,24.12.2015,Put,129.00,AAPL151224P00129000,9.35,12.60,12.85,0.00,0.00%,9,10,24.66%
02.12.2015,24.12.2015,Put,130.00,AAPL151224P00130000,11.42,13.60,13.85,0.00,0.00%,1,27,26.12%
02.12.2015,24.12.2015,Put,135.00,AAPL151224P00135000,17.45,18.55,18.85,0.12,0.69%,1,14,33.01%
02.12.2015,31.12.2015,Call,90.00,AAPL151231C00090000,29.10,26.35,26.60,0.00,0.00%,18,29,54.79%
02.12.2015,31.12.2015,Call,95.00,AAPL151231C00095000,18.64,21.40,21.65,0.00,0.00%,5,5,46.58%
02.12.2015,31.12.2015,Call,100.00,AAPL151231C00100000,18.73,16.50,16.75,0.00,0.00%,6,32,39.16%
02.12.2015,31.12.2015,Call,102.00,AAPL151231C00102000,12.15,14.55,14.80,0.00,0.00%,100,25,36.13%
02.12.2015,31.12.2015,Call,103.00,AAPL151231C00103000,15.43,13.60,13.80,0.00,0.00%,10,29,34.11%
02.12.2015,31.12.2015,Call,104.00,AAPL151231C00104000,16.05,12.60,12.85,0.00,0.00%,32,33,32.94%
02.12.2015,31.12.2015,Call,105.00,AAPL151231C00105000,12.10,11.70,11.90,-0.45,-3.59%,1,60,31.64%
02.12.2015,31.12.2015,Call,106.00,AAPL151231C00106000,13.45,10.75,10.95,0.00,0.00%,5,5,30.27%
02.12.2015,31.12.2015,Call,107.00,AAPL151231C00107000,11.90,9.85,10.05,0.00,0.00%,8,29,29.47%
02.12.2015,31.12.2015,Call,108.00,AAPL151231C00108000,11.01,8.95,9.15,0.00,0.00%,11,18,28.47%
02.12.2015,31.12.2015,Call,109.00,AAPL151231C00109000,9.55,8.05,8.25,0.00,0.00%,5,31,27.30%
02.12.2015,31.12.2015,Call,110.00,AAPL151231C00110000,7.37,7.25,7.40,-0.58,-7.30%,39,81,26.49%
02.12.2015,31.12.2015,Call,111.00,AAPL151231C00111000,6.52,6.40,6.55,-0.68,-9.44%,60,263,25.44%
02.12.2015,31.12.2015,Call,112.00,AAPL151231C00112000,6.79,5.60,5.80,-1.56,-18.68%,1,54,25.07%
02.12.2015,31.12.2015,Call,113.00,AAPL151231C00113000,5.06,4.90,5.05,-1.84,-26.67%,2,150,24.37%
02.12.2015,31.12.2015,Call,114.00,AAPL151231C00114000,4.15,4.20,4.35,-0.70,-14.43%,14,401,23.76%
02.12.2015,31.12.2015,Call,115.00,AAPL151231C00115000,3.70,3.55,3.70,-0.50,-11.90%,9,361,23.19%
02.12.2015,31.12.2015,Call,116.00,AAPL151231C00116000,3.19,3.00,3.10,-0.36,-10.14%,9,360,22.64%
02.12.2015,31.12.2015,Call,117.00,AAPL151231C00117000,2.45,2.48,2.55,-0.56,-18.60%,448,473,22.07%
02.12.2015,31.12.2015,Call,118.00,AAPL151231C00118000,2.00,2.01,2.08,-0.45,-18.37%,591,807,21.70%
02.12.2015,31.12.2015,Call,119.00,AAPL151231C00119000,1.60,1.61,1.68,-0.41,-20.40%,139,716,21.44%
02.12.2015,31.12.2015,Call,120.00,AAPL151231C00120000,1.27,1.27,1.33,-0.39,-23.49%,482,2738,21.13%
02.12.2015,31.12.2015,Call,121.00,AAPL151231C00121000,1.01,0.99,1.03,-0.24,-19.20%,629,475,20.80%
02.12.2015,31.12.2015,Call,122.00,AAPL151231C00122000,0.77,0.76,0.82,-0.22,-22.22%,412,866,20.89%
02.12.2015,31.12.2015,Call,123.00,AAPL151231C00123000,0.57,0.58,0.63,-0.19,-25.00%,325,1108,20.78%
02.12.2015,31.12.2015,Call,124.00,AAPL151231C00124000,0.44,0.44,0.48,-0.14,-24.14%,334,826,20.70%
02.12.2015,31.12.2015,Call,125.00,AAPL151231C00125000,0.35,0.34,0.37,-0.08,-18.60%,264,2864,20.80%
02.12.2015,31.12.2015,Call,126.00,AAPL151231C00126000,0.25,0.26,0.29,-0.10,-28.57%,155,909,21.02%
02.12.2015,31.12.2015,Call,127.00,AAPL151231C00127000,0.20,0.20,0.23,-0.06,-23.08%,48,553,21.29%
02.12.2015,31.12.2015,Call,128.00,AAPL151231C00128000,0.15,0.15,0.18,-0.08,-34.78%,120,748,21.53%
02.12.2015,31.12.2015,Call,129.00,AAPL151231C00129000,0.17,0.12,0.14,0.01,6.25%,1,654,21.78%
02.12.2015,31.12.2015,Call,130.00,AAPL151231C00130000,0.09,0.10,0.13,-0.04,-30.77%,85,1470,22.71%
02.12.2015,31.12.2015,Call,135.00,AAPL151231C00135000,0.05,0.04,0.08,-0.02,-28.57%,1,524,26.56%
02.12.2015,31.12.2015,Call,140.00,AAPL151231C00140000,0.10,0.02,0.06,0.00,0.00%,500,989,30.47%
02.12.2015,31.12.2015,Put,90.00,AAPL151231P00090000,0.10,0.07,0.10,0.00,0.00%,100,348,44.73%
02.12.2015,31.12.2015,Put,95.00,AAPL151231P00095000,0.14,0.12,0.16,0.01,7.69%,17,110,39.45%
02.12.2015,31.12.2015,Put,100.00,AAPL151231P00100000,0.22,0.20,0.24,0.02,10.00%,7,189,33.55%
02.12.2015,31.12.2015,Put,101.00,AAPL151231P00101000,0.23,0.23,0.26,0.04,21.05%,2,54,32.32%
02.12.2015,31.12.2015,Put,102.00,AAPL151231P00102000,0.24,0.26,0.29,0.03,14.29%,113,147,31.25%
02.12.2015,31.12.2015,Put,103.00,AAPL151231P00103000,0.33,0.29,0.33,0.03,10.00%,32,245,30.37%
02.12.2015,31.12.2015,Put,104.00,AAPL151231P00104000,0.28,0.33,0.37,0.00,0.00%,23,115,29.30%
02.12.2015,31.12.2015,Put,105.00,AAPL151231P00105000,0.41,0.38,0.42,0.08,24.24%,69,2353,28.32%
02.12.2015,31.12.2015,Put,106.00,AAPL151231P00106000,0.43,0.44,0.49,0.00,0.00%,7,211,27.54%
02.12.2015,31.12.2015,Put,107.00,AAPL151231P00107000,0.45,0.52,0.57,-0.05,-10.00%,13,172,26.71%
02.12.2015,31.12.2015,Put,108.00,AAPL151231P00108000,0.53,0.62,0.67,-0.06,-10.17%,1,248,25.95%
02.12.2015,31.12.2015,Put,109.00,AAPL151231P00109000,0.72,0.74,0.79,0.07,10.77%,5,107,25.22%
02.12.2015,31.12.2015,Put,110.00,AAPL151231P00110000,0.86,0.88,0.93,0.07,8.86%,139,950,24.49%
02.12.2015,31.12.2015,Put,111.00,AAPL151231P00111000,1.12,1.06,1.11,0.18,19.15%,48,650,23.88%
02.12.2015,31.12.2015,Put,112.00,AAPL151231P00112000,1.30,1.28,1.33,0.21,19.27%,47,363,23.35%
02.12.2015,31.12.2015,Put,113.00,AAPL151231P00113000,1.58,1.53,1.59,0.23,17.04%,53,314,22.85%
02.12.2015,31.12.2015,Put,114.00,AAPL151231P00114000,1.85,1.84,1.90,0.22,13.50%,165,274,22.39%
02.12.2015,31.12.2015,Put,115.00,AAPL151231P00115000,2.20,2.19,2.26,0.32,17.02%,263,476,21.96%
02.12.2015,31.12.2015,Put,116.00,AAPL151231P00116000,2.70,2.60,2.67,0.45,20.00%,121,232,21.51%
02.12.2015,31.12.2015,Put,117.00,AAPL151231P00117000,3.15,3.05,3.15,0.48,17.98%,116,656,21.17%
02.12.2015,31.12.2015,Put,118.00,AAPL151231P00118000,3.45,3.60,3.70,0.28,8.83%,468,670,20.92%
02.12.2015,31.12.2015,Put,119.00,AAPL151231P00119000,4.25,4.20,4.30,0.70,19.72%,43,507,20.62%
02.12.2015,31.12.2015,Put,120.00,AAPL151231P00120000,3.85,4.85,5.00,-0.28,-6.78%,37,119,20.70%
02.12.2015,31.12.2015,Put,121.00,AAPL151231P00121000,5.24,5.55,5.70,0.09,1.75%,8,159,20.34%
02.12.2015,31.12.2015,Put,122.00,AAPL151231P00122000,4.55,6.30,6.50,0.00,0.00%,46,70,20.48%
02.12.2015,31.12.2015,Put,123.00,AAPL151231P00123000,5.72,7.10,7.30,0.00,0.00%,5,55,20.19%
02.12.2015,31.12.2015,Put,124.00,AAPL151231P00124000,6.98,7.95,8.15,-0.34,-4.64%,1,32,20.02%
02.12.2015,31.12.2015,Put,125.00,AAPL151231P00125000,7.83,8.85,9.05,0.01,0.13%,1,131,20.17%
